Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
781108,Alika Williams,PIT,SS,24,46,101,7,20,5,0,0,6,0,0,9,35,1,0,1,0.198,0.27,0.247,0.517,NL,['PIT'],['NL'],[2023],30,82,0,100,Active,0
499236,Ronny Mauricio,NYM,SS,22,26,101,11,25,4,0,2,9,7,0,7,31,0,0,0,0.248,0.296,0.346,0.641,NL,['NYM'],['NL'],[2023],32,76,0,100,Active,0
662594,Jose Herrera,ARI,C,26,43,101,15,21,5,0,0,7,1,0,13,30,5,1,0,0.208,0.298,0.257,0.554,AL,['ARI'],['AL'],[2023],34,80,0,100,Active,0
763267,Tyler Nevin,DET,3B,26,41,95,11,19,3,1,2,10,0,1,12,25,0,1,3,0.2,0.309,0.315,0.624,AL,['DET'],['AL'],[2023],34,79,0,100,Active,0
1038046,Eric Hosmer,CHC,1B,33,31,94,7,22,3,0,2,14,0,0,6,25,0,0,0,0.234,0.28,0.329,0.609,NL,['CHC'],['NL'],[2023],28,72,0,100,Active,0
306835,Richie Palacios,STL,OF,26,32,93,9,24,6,0,6,16,2,0,6,11,1,1,1,0.258,0.31,0.516,0.826,NL,['STL'],['NL'],[2023],31,70,0,100,Active,0
844520,Romy Gonzalez,CWS,2B,27,44,93,11,18,4,2,3,14,7,0,2,36,1,1,0,0.194,0.21,0.376,0.586,AL,['CWS'],['AL'],[2023],20,75,0,100,Active,0
668263,Everson Pereira,NYY,OF,22,27,93,6,14,4,0,0,10,4,0,8,40,0,0,2,0.151,0.233,0.193,0.426,AL,['NYY'],['AL'],[2023],24,81,0,100,Active,0
657687,Jace Peterson,ARI,3B,33,134,374,35,79,10,4,6,37,15,2,47,101,2,3,4,0.183,0.305,0.307,0.612,AL,"['OAK', 'ARI']",['AL'],[2023],130,299,0,100,Active,0
1028135,Dominic Fletcher,ARI,OF,25,28,93,10,28,5,1,2,14,0,2,7,22,2,0,0,0.301,0.35,0.44,0.79,AL,['ARI'],['AL'],[2023],35,65,0,100,Active,0
835393,Nick Gordon,MIN,OF,27,34,91,13,16,5,1,2,7,0,0,1,11,1,0,0,0.176,0.184,0.318,0.502,AL,['MIN'],['AL'],[2023],17,75,0,100,Active,0
855845,Michael Chavis,WSH,2B,28,48,91,16,22,3,0,2,5,1,0,5,33,0,0,0,0.242,0.281,0.34,0.621,NL,['WSH'],['NL'],[2023],27,69,0,100,Active,0
852463,Sam Haggerty,SEA,OF,29,52,91,13,23,3,1,1,5,10,1,15,17,1,0,1,0.253,0.364,0.34,0.704,AL,['SEA'],['AL'],[2023],39,69,0,100,Active,0
782198,Jose Azocar,SD,OF,27,55,91,16,21,6,0,2,9,8,2,4,24,5,0,2,0.231,0.278,0.362,0.64,NL,['SD'],['NL'],[2023],27,72,0,100,Active,0
124163,Jonathan Davis,MIA,OF,31,34,90,22,22,4,1,2,10,1,2,7,29,2,2,2,0.244,0.313,0.377,0.69,NL,['MIA'],['NL'],[2023],31,70,0,100,Active,0
231552,Matt Mervis,CHC,1B,25,27,90,8,15,2,0,3,11,0,0,8,32,0,0,1,0.167,0.242,0.288,0.53,NL,['CHC'],['NL'],[2023],24,76,0,100,Active,0
1037578,David Fletcher,LAA,2B,29,33,89,7,22,1,0,2,12,0,0,7,9,1,0,0,0.247,0.302,0.325,0.627,AL,['LAA'],['AL'],[2023],29,67,0,100,Active,0
93382,Jonah Bride,OAK,2B,27,40,88,9,15,3,0,0,7,0,1,11,22,1,2,4,0.17,0.291,0.204,0.495,AL,['OAK'],['AL'],[2023],30,77,0,100,Active,0
541763,Cade Marlowe,SEA,OF,26,34,88,14,21,3,2,3,11,4,2,12,33,0,0,0,0.239,0.33,0.42,0.75,AL,['SEA'],['AL'],[2023],33,67,0,100,Active,0
810741,Jonathan Aranda,TB,2B,25,34,87,13,20,4,1,2,13,0,0,13,31,0,1,2,0.23,0.343,0.367,0.71,AL,['TB'],['AL'],[2023],35,69,0,100,Active,0
387055,Carter Kieboom,WSH,3B,26,27,87,12,18,2,0,4,11,0,0,6,27,0,0,1,0.207,0.265,0.367,0.632,NL,['WSH'],['NL'],[2023],25,70,0,100,Active,0
509029,Osleivis Basabe,TB,SS,23,31,87,15,19,5,0,1,12,0,1,6,25,0,0,1,0.218,0.276,0.31,0.586,AL,['TB'],['AL'],[2023],26,69,0,100,Active,0
349961,Joey Bart,SF,C,26,30,87,9,18,5,0,0,5,0,0,3,23,0,1,4,0.207,0.265,0.264,0.529,NL,['SF'],['NL'],[2023],25,73,0,100,Active,0
1017016,Luken Baker,STL,1B,26,33,86,9,18,3,0,2,10,0,0,13,31,0,0,0,0.209,0.313,0.313,0.626,NL,['STL'],['NL'],[2023],31,68,0,100,Active,0
248123,Cristian Pache,PHI,OF,24,48,84,12,20,7,1,2,11,2,3,10,27,1,0,0,0.238,0.319,0.416,0.735,NL,['PHI'],['NL'],[2023],30,64,0,100,Active,0
577327,Miguel Andujar,PIT,OF,28,30,84,9,21,7,0,4,18,2,0,6,13,0,0,0,0.25,0.3,0.476,0.776,NL,['PIT'],['NL'],[2023],27,63,0,100,Active,0
159629,David Hensley,HOU,DH,27,30,84,12,10,1,0,1,3,1,0,10,35,0,0,0,0.119,0.212,0.166,0.378,AL,['HOU'],['AL'],[2023],20,74,0,100,Active,0
240696,Curtis Mead,TB,3B,22,24,83,12,21,3,1,1,5,0,0,7,21,0,0,2,0.253,0.326,0.349,0.675,AL,['TB'],['AL'],[2023],30,64,0,100,Active,0
348323,Ceddanne Rafaela,BOS,OF,23,28,83,11,20,6,0,2,5,3,1,4,28,0,1,1,0.241,0.284,0.385,0.669,AL,['BOS'],['AL'],[2023],25,64,0,100,Active,0
409092,Hunter Dozier,KC,3B,32,29,82,8,15,2,1,2,9,2,0,8,29,0,1,0,0.183,0.255,0.304,0.558,AL,['KC'],['AL'],[2023],23,67,0,100,Active,0
1044594,Hanser Alberto,CWS,2B,30,30,82,11,18,5,0,3,16,0,0,4,13,2,1,1,0.22,0.264,0.39,0.654,AL,['CWS'],['AL'],[2023],23,65,0,100,Active,0
658977,Andrew Velazquez,LAA,SS,29,54,81,12,14,3,0,2,3,13,3,10,30,3,0,0,0.173,0.263,0.283,0.546,AL,['LAA'],['AL'],[2023],24,67,0,100,Active,0
20161,Brayan Rocchio,CLE,SS,22,23,81,9,20,6,0,0,8,0,0,4,27,0,1,0,0.247,0.282,0.32,0.602,AL,['CLE'],['AL'],[2023],24,61,0,100,Active,0
119427,Brett Sullivan,SD,C,29,33,81,7,17,3,0,1,6,0,0,4,19,0,1,0,0.21,0.247,0.283,0.53,NL,['SD'],['NL'],[2023],21,64,0,100,Active,0
982720,Curt Casali,CIN,C,34,40,80,8,14,2,0,0,6,0,0,11,23,3,0,2,0.175,0.29,0.2,0.49,NL,['CIN'],['NL'],[2023],27,68,0,100,Active,0
62435,Brandon Dixon,SD,3B,31,33,79,10,16,4,0,2,9,1,0,1,31,0,2,4,0.203,0.25,0.329,0.579,NL,['SD'],['NL'],[2023],21,67,0,100,Active,0
614920,Xavier Edwards,MIA,2B,24,30,78,12,23,3,0,0,3,5,0,3,14,2,0,1,0.295,0.329,0.333,0.662,NL,['MIA'],['NL'],[2023],27,56,0,100,Active,0
889533,Vidal Brujan,TB,2B,25,37,76,14,13,2,0,0,6,3,2,5,21,1,0,2,0.171,0.24,0.197,0.437,AL,['TB'],['AL'],[2023],20,65,0,100,Active,0
507486,Taylor Motter,STL,SS,34,29,76,3,13,3,0,0,2,0,0,5,31,0,0,1,0.171,0.231,0.21,0.441,NL,['STL'],['NL'],[2023],19,64,0,100,Active,0
1031175,Wilyer Abreu,BOS,OF,24,28,76,10,24,6,0,2,14,3,1,9,23,0,0,0,0.316,0.388,0.473,0.861,AL,['BOS'],['AL'],[2023],33,52,0,100,Active,0
934102,Vaughn Grissom,ATL,2B,22,23,75,5,21,3,1,0,9,0,1,2,15,0,1,2,0.28,0.316,0.346,0.661,NL,['ATL'],['NL'],[2023],25,56,0,100,Active,0
381925,Yonathan Daza,COL,OF,29,24,74,8,20,6,0,0,7,1,0,3,13,1,1,1,0.27,0.307,0.351,0.657,NL,['COL'],['NL'],[2023],24,55,0,100,Active,0
764395,Henry Ramos,CIN,OF,31,23,74,9,18,3,1,0,5,2,1,11,21,0,0,1,0.243,0.348,0.31,0.657,NL,['CIN'],['NL'],[2023],30,57,0,100,Active,0
176440,Mike Brosseau,MIL,3B,29,29,73,4,15,2,0,4,8,0,0,4,20,0,0,1,0.205,0.256,0.397,0.653,NL,['MIL'],['NL'],[2023],20,59,0,100,Active,0
898735,Conner Capel,OAK,OF,26,32,73,6,19,5,0,0,3,5,3,12,25,0,0,1,0.26,0.372,0.328,0.7,AL,['OAK'],['AL'],[2023],32,55,0,100,Active,0
140591,Sam Hilliard,ATL,OF,29,40,72,15,17,5,0,3,6,4,0,6,33,0,0,0,0.236,0.294,0.43,0.724,NL,['ATL'],['NL'],[2023],23,55,0,100,Active,0
697928,Michael Busch,LAD,2B,25,27,72,9,12,3,0,2,7,1,0,8,27,0,1,0,0.167,0.25,0.291,0.54,AL,['LAD'],['AL'],[2023],20,60,0,100,Active,0
332342,Nick Martini,CIN,OF,33,29,72,10,19,3,1,6,16,0,0,5,15,0,0,2,0.264,0.329,0.583,0.911,NL,['CIN'],['NL'],[2023],26,55,0,100,Active,0
116228,Trayce Thompson,LAD,OF,32,72,153,17,25,2,0,6,17,2,0,24,77,0,0,2,0.155,0.284,0.294,0.578,AL,"['LAD', 'CWS']",['AL'],[2023],51,130,0,100,Active,0
998899,Austin Wells,NYY,C,24,19,70,8,16,6,0,4,13,0,0,3,14,0,1,0,0.229,0.26,0.485,0.745,AL,['NYY'],['AL'],[2023],19,54,0,100,Active,0
510837,Hunter Goodman,COL,OF,24,23,70,6,14,4,3,1,17,1,0,5,24,0,2,0,0.2,0.253,0.385,0.638,NL,['COL'],['NL'],[2023],19,56,0,100,Active,0
441647,Aaron Hicks,NYY,OF,34,93,269,44,68,9,1,8,36,6,0,42,69,0,1,0,0.188,0.353,0.382,0.735,AL,"['BAL', 'NYY']",['AL'],[2023],110,201,0,100,Active,0
632326,Franchy Cordero,NYY,OF,29,24,69,9,13,2,0,6,13,0,0,2,25,0,0,0,0.188,0.211,0.478,0.689,AL,['NYY'],['AL'],[2023],15,56,0,100,Active,0
584446,Luke Voit,MIL,1B,32,22,68,5,15,3,0,0,4,2,0,4,27,0,0,2,0.221,0.283,0.264,0.546,NL,['MIL'],['NL'],[2023],21,55,0,100,Active,0
882750,Ben Rortvedt,NYY,C,26,32,68,6,8,1,0,2,4,0,0,11,19,0,0,0,0.118,0.24,0.22,0.459,AL,['NYY'],['AL'],[2023],19,60,0,100,Active,0
56017,Dane Myers,MIA,OF,27,22,67,9,18,3,0,1,9,1,1,2,19,0,1,0,0.269,0.289,0.358,0.647,NL,['MIA'],['NL'],[2023],20,49,0,100,Active,0
701414,Clint Frazier,CWS,OF,29,33,66,10,13,1,1,0,3,4,2,10,23,0,0,0,0.197,0.302,0.242,0.544,AL,['CWS'],['AL'],[2023],23,53,0,100,Active,0
96298,Nicky Lopez,ATL,SS,28,94,225,32,52,8,3,1,25,6,2,26,40,4,1,6,0.277,0.326,0.306,0.632,NL,"['KC', 'ATL']","['NL', 'AL']",[2023],84,179,0,100,Active,0
683853,Garrett Mitchell,MIL,OF,25,19,65,10,16,2,1,3,7,1,1,7,26,0,1,0,0.246,0.319,0.446,0.765,NL,['MIL'],['NL'],[2023],23,49,0,100,Active,0
154666,Danny Mendick,NYM,SS,30,35,65,4,12,3,0,1,4,1,0,4,15,0,0,0,0.185,0.231,0.276,0.507,NL,['NYM'],['NL'],[2023],16,53,0,100,Active,0
723505,Korey Lee,CWS,C,25,24,65,4,5,1,0,1,3,0,0,5,20,0,0,0,0.077,0.142,0.138,0.28,AL,['CWS'],['AL'],[2023],10,60,0,100,Active,0
281119,Brett Phillips,LAA,OF,29,40,63,9,11,1,0,3,6,3,1,8,36,0,0,0,0.175,0.267,0.333,0.6,AL,['LAA'],['AL'],[2023],19,52,0,100,Active,0
493117,Jason Vosler,CIN,3B,30,20,62,6,10,2,1,3,10,0,0,3,25,0,0,0,0.161,0.2,0.37,0.57,NL,['CIN'],['NL'],[2023],13,52,0,100,Active,0
560116,Nick Loftin,KC,3B,25,19,62,10,20,5,1,0,10,2,0,4,12,0,1,1,0.323,0.373,0.435,0.808,AL,['KC'],['AL'],[2023],25,43,0,100,Active,0
642276,Evan Carter,TEX,OF,21,23,62,15,19,4,1,5,12,3,0,12,24,0,1,0,0.306,0.418,0.645,1.063,AL,['TEX'],['AL'],[2023],31,43,0,100,Active,0
453150,Michael Stefanic,LAA,2B,27,25,62,5,18,2,1,0,6,0,1,8,8,0,0,1,0.29,0.38,0.354,0.734,AL,['LAA'],['AL'],[2023],27,45,0,100,Active,0
669252,Colton Cowser,BAL,OF,23,26,61,15,7,2,0,0,4,1,0,13,22,0,1,2,0.115,0.289,0.147,0.435,AL,['BAL'],['AL'],[2023],22,56,0,100,Active,0
970793,Estevan Florial,NYY,OF,25,19,61,5,14,3,1,0,8,3,0,7,20,0,1,2,0.23,0.328,0.311,0.639,AL,['NYY'],['AL'],[2023],23,49,0,100,Active,0
809123,Juan Yepez,STL,OF,25,28,60,5,11,1,0,2,2,0,1,4,20,0,0,1,0.183,0.246,0.3,0.546,NL,['STL'],['NL'],[2023],16,50,0,100,Active,0
1041424,Samad Taylor,KC,2B,25,31,60,11,12,2,1,0,4,8,0,7,22,1,1,0,0.2,0.283,0.266,0.548,AL,['KC'],['AL'],[2023],19,48,0,100,Active,0
503069,Jonathan Arauz,NYM,2B,25,27,59,3,8,0,0,3,9,0,0,5,18,2,0,0,0.136,0.203,0.288,0.491,NL,['NYM'],['NL'],[2023],13,51,0,100,Active,0
893586,Franmil Reyes,KC,DH,28,19,59,5,11,0,0,2,7,0,0,4,24,0,2,0,0.186,0.238,0.288,0.526,AL,['KC'],['AL'],[2023],15,48,0,100,Active,0
671193,Josh Donaldson,MIL,3B,37,51,165,18,25,5,0,13,26,0,0,22,50,0,2,0,0.169,0.251,0.418,0.669,NL,"['MIL', 'NYY']","['NL', 'AL']",[2023],47,140,0,100,Active,0
816643,Jo Adell,LAA,OF,24,17,58,7,12,3,1,3,6,1,0,4,25,0,0,0,0.207,0.258,0.448,0.706,AL,['LAA'],['AL'],[2023],16,46,0,100,Active,0
156805,Tomas Nido,NYM,C,29,22,56,5,7,0,0,0,1,0,0,2,18,2,1,0,0.125,0.155,0.125,0.28,NL,['NYM'],['NL'],[2023],9,49,0,100,Active,0
621582,Heliot Ramos,SF,OF,24,25,56,5,10,4,0,1,2,0,0,4,20,0,0,0,0.179,0.233,0.303,0.536,NL,['SF'],['NL'],[2023],14,46,0,100,Active,0
453000,Tim Locastro,NYM,OF,31,43,56,13,13,3,0,2,3,6,0,3,22,2,0,6,0.232,0.338,0.392,0.73,NL,['NYM'],['NL'],[2023],22,49,0,100,Active,0
335945,Brad Miller,TEX,OF,33,27,56,8,12,4,0,1,6,0,0,10,11,0,1,0,0.214,0.333,0.339,0.672,AL,['TEX'],['AL'],[2023],22,44,0,100,Active,0
896540,Wade Meckler,SF,OF,23,20,56,6,13,1,0,0,4,0,0,6,25,0,0,2,0.232,0.328,0.25,0.578,NL,['SF'],['NL'],[2023],21,45,0,100,Active,0
499123,Luis Urias,MIL,2B,26,52,144,18,28,6,0,3,18,0,0,21,41,0,0,10,0.145,0.337,0.298,0.635,NL,"['MIL', 'BOS']","['NL', 'AL']",[2023],59,126,0,100,Active,0
682978,Darick Hall,PHI,DH,28,18,54,2,9,1,0,1,3,0,0,2,18,0,0,0,0.167,0.196,0.24,0.436,NL,['PHI'],['NL'],[2023],11,45,0,100,Active,0
559509,Michael Brantley,HOU,OF,36,15,54,7,15,2,0,2,7,0,0,2,2,0,1,0,0.278,0.303,0.425,0.728,AL,['HOU'],['AL'],[2023],17,39,0,100,Active,0
738328,Nate Eaton,KC,OF,26,28,53,2,4,0,0,0,1,3,0,2,21,0,0,1,0.075,0.125,0.075,0.2,AL,['KC'],['AL'],[2023],7,50,0,100,Active,0
765115,Bubba Thompson,TEX,OF,25,37,53,10,9,4,1,0,4,4,2,4,16,1,1,1,0.17,0.241,0.283,0.524,AL,['TEX'],['AL'],[2023],14,45,0,100,Active,0
253385,Trey Cabbage,LAA,OF,26,22,53,5,11,3,0,1,7,1,1,2,26,0,1,0,0.208,0.236,0.32,0.556,AL,['LAA'],['AL'],[2023],13,42,0,100,Active,0
821881,Carson Kelly,DET,C,29,52,136,13,28,5,0,2,13,1,0,14,40,0,1,0,0.173,0.28,0.286,0.566,AL,"['ARI', 'DET']",['AL'],[2023],42,108,0,100,Active,0
655348,Jake Lamb,LAA,OF,33,19,51,7,11,1,0,2,5,0,0,3,15,0,0,0,0.216,0.259,0.352,0.611,AL,['LAA'],['AL'],[2023],14,40,0,100,Active,0
538465,Jose Fermin,STL,2B,24,21,51,2,12,1,0,0,4,0,1,6,8,2,0,2,0.235,0.338,0.254,0.592,NL,['STL'],['NL'],[2023],20,41,0,100,Active,0
405459,Tyler Wade,OAK,3B,28,26,51,8,13,1,1,0,2,4,0,4,13,0,0,0,0.255,0.309,0.313,0.622,AL,['OAK'],['AL'],[2023],17,38,0,100,Active,0
637565,Kyle Lewis,ARI,DH,28,16,51,2,8,2,0,1,2,0,0,3,21,0,0,0,0.157,0.203,0.254,0.457,AL,['ARI'],['AL'],[2023],11,43,0,100,Active,0
396131,Ernie Clement,TOR,2B,27,30,50,7,19,1,1,1,10,1,0,1,4,0,1,0,0.38,0.392,0.5,0.892,AL,['TOR'],['AL'],[2023],20,31,0,100,Active,0
691421,C.J. Cron,LAA,1B,33,71,258,38,64,12,0,12,37,0,0,17,65,0,2,1,0.2,0.297,0.434,0.731,AL,"['LAA', 'COL']","['AL', 'NL']",[2023],82,195,0,100,Active,0
420724,Bobby Dalbec,BOS,1B,28,21,49,6,10,2,0,1,1,1,0,4,28,0,0,0,0.204,0.264,0.306,0.57,AL,['BOS'],['AL'],[2023],14,39,0,100,Active,0
104091,Terrin Vavra,BAL,2B,26,27,49,9,12,0,0,0,5,1,0,5,12,2,0,0,0.245,0.314,0.244,0.558,AL,['BAL'],['AL'],[2023],17,37,0,100,Active,0
671646,Carlos Perez,CWS,C,27,95,217,22,48,8,0,7,23,0,0,17,51,1,3,4,0.204,0.289,0.354,0.643,AL,"['OAK', 'CWS']",['AL'],[2023],69,173,0,100,Active,0
70092,Derek Hill,WSH,OF,27,13,47,3,8,1,0,0,1,1,0,3,11,0,0,0,0.17,0.22,0.191,0.411,NL,['WSH'],['NL'],[2023],11,39,0,100,Active,0
882598,Taylor Trammell,SEA,OF,26,22,46,7,6,0,0,3,11,0,1,9,22,0,0,1,0.13,0.285,0.326,0.611,AL,['SEA'],['AL'],[2023],16,41,0,100,Active,0
186292,Paul DeJong,TOR,SS,30,112,372,41,77,13,0,14,38,4,4,21,121,0,2,5,0.068,0.258,0.354,0.612,AL,"['SF', 'TOR', 'STL']","['AL', 'NL']",[2023],103,300,0,100,Active,0
780435,Jurickson Profar,SD,OF,30,125,459,55,111,27,2,9,46,1,0,50,90,0,5,6,0.295,0.324,0.368,0.692,NL,"['SD', 'COL']",['NL'],[2023],167,354,0,100,Active,0
880064,Bryce Johnson,SF,OF,27,30,43,7,7,1,0,1,3,3,0,4,15,0,1,0,0.163,0.234,0.255,0.489,NL,['SF'],['NL'],[2023],11,36,0,100,Active,0
309066,Jared Young,CHC,1B,28,16,43,8,8,0,3,2,8,2,0,3,13,0,0,1,0.186,0.255,0.465,0.72,NL,['CHC'],['NL'],[2023],12,36,0,100,Active,0
918908,Sam Huff,TEX,C,25,21,43,5,11,2,0,3,6,0,0,2,17,0,0,0,0.256,0.288,0.511,0.798,AL,['TEX'],['AL'],[2023],13,32,0,100,Active,0
118316,Cody Thomas,OAK,OF,29,19,42,1,10,3,0,1,2,0,0,4,17,0,0,0,0.238,0.304,0.38,0.683,AL,['OAK'],['AL'],[2023],14,32,0,100,Active,0
369245,Jonny DeLuca,LAD,OF,25,24,42,5,11,1,0,2,6,1,0,3,8,0,0,0,0.262,0.311,0.428,0.739,AL,['LAD'],['AL'],[2023],14,31,0,100,Active,0
937937,TJ Hopkins,CIN,OF,26,25,41,7,7,0,0,0,1,1,0,2,17,0,0,1,0.171,0.227,0.17,0.397,NL,['CIN'],['NL'],[2023],10,35,0,100,Active,0
347582,Sandy Leon,TEX,C,34,22,41,4,6,2,0,0,4,0,0,1,20,1,0,1,0.146,0.186,0.195,0.381,AL,['TEX'],['AL'],[2023],8,36,0,100,Active,0
53331,J.P. Martinez,TEX,OF,27,17,40,7,9,1,0,1,4,0,0,2,16,0,2,0,0.225,0.261,0.325,0.586,AL,['TEX'],['AL'],[2023],11,31,0,100,Active,0
850153,Kyren Paris,LAA,SS,21,15,40,4,4,0,0,0,1,3,0,4,17,1,0,1,0.1,0.2,0.1,0.3,AL,['LAA'],['AL'],[2023],9,37,0,100,Active,0
70093,Grae Kessinger,HOU,SS,26,26,40,3,8,2,0,1,1,0,1,5,12,0,0,0,0.2,0.288,0.325,0.613,AL,['HOU'],['AL'],[2023],13,32,0,100,Active,0
496179,Spencer Horwitz,TOR,1B,25,15,39,5,10,2,0,1,7,0,0,4,12,0,0,1,0.256,0.34,0.384,0.724,AL,['TOR'],['AL'],[2023],15,30,0,100,Active,0
102500,Jordyn Adams,LAA,OF,23,17,39,1,5,0,0,0,1,1,2,0,16,0,1,0,0.128,0.128,0.128,0.256,AL,['LAA'],['AL'],[2023],5,34,0,100,Active,0
1023207,Marco Luciano,SF,SS,22,14,39,4,9,3,0,0,0,1,0,6,17,0,0,0,0.231,0.333,0.307,0.64,NL,['SF'],['NL'],[2023],15,30,0,100,Active,0
448634,Hunter Renfroe,CIN,OF,31,140,498,60,116,31,0,20,60,0,0,44,125,0,3,3,0.128,0.299,0.415,0.714,NL,"['CIN', 'LAA']","['NL', 'AL']",[2023],163,385,0,100,Active,0
877896,Sean Bouchard,COL,OF,27,21,38,11,12,2,0,4,7,0,1,4,14,0,1,0,0.316,0.38,0.684,1.064,NL,['COL'],['NL'],[2023],16,26,0,100,Active,0
940387,Coco Montes,COL,2B,27,18,38,3,7,2,0,1,3,0,0,2,12,0,0,1,0.184,0.243,0.315,0.558,NL,['COL'],['NL'],[2023],10,32,0,100,Active,0
1030265,Dominic Canzone,ARI,OF,26,59,173,23,38,13,0,6,21,1,0,8,32,0,0,1,0.237,0.258,0.398,0.656,AL,"['SEA', 'ARI']",['AL'],[2023],47,136,0,100,Active,0
861033,Ivan Herrera,STL,C,23,13,37,6,11,2,0,0,4,0,0,5,11,0,0,2,0.297,0.409,0.351,0.76,NL,['STL'],['NL'],[2023],18,28,0,100,Active,0
435678,Andrew Stevenson,MIN,OF,29,25,37,4,7,1,0,0,1,4,1,2,8,0,0,1,0.189,0.25,0.216,0.465,AL,['MIN'],['AL'],[2023],10,31,0,100,Active,0
632574,Eguy Rosario,SD,3B,24,11,36,6,9,1,1,2,6,0,0,1,12,0,0,0,0.25,0.27,0.5,0.77,NL,['SD'],['NL'],[2023],10,27,0,100,Active,0
159906,Adam Haseley,CWS,OF,27,28,36,6,8,2,0,0,2,1,0,3,8,0,0,0,0.222,0.282,0.277,0.558,AL,['CWS'],['AL'],[2023],11,28,0,100,Active,0
462149,Blake Rutherford,WSH,OF,26,16,35,4,6,0,0,0,2,0,0,1,10,0,0,0,0.171,0.194,0.171,0.365,NL,['WSH'],['NL'],[2023],7,29,0,100,Active,0
354064,Andre Lipcius,DET,3B,25,13,35,3,10,1,0,1,4,0,0,3,8,0,0,0,0.286,0.342,0.4,0.742,AL,['DET'],['AL'],[2023],13,25,0,100,Active,0
303925,Junior Caminero,TB,3B,20,7,34,4,8,1,0,1,7,0,0,2,8,0,0,0,0.235,0.277,0.352,0.629,AL,['TB'],['AL'],[2023],10,26,0,100,Active,0
299454,Joey Ortiz,BAL,SS,25,15,33,4,7,1,0,0,4,0,0,0,9,0,1,0,0.212,0.212,0.242,0.453,AL,['BAL'],['AL'],[2023],7,26,0,100,Active,0
707642,Peyton Burdick,MIA,OF,26,14,33,4,6,2,0,1,2,1,0,3,18,0,0,1,0.182,0.27,0.333,0.603,NL,['MIA'],['NL'],[2023],10,28,0,100,Active,0
613085,David Hamilton,BOS,SS,26,15,33,2,4,2,0,0,0,2,1,6,10,0,0,0,0.121,0.256,0.181,0.437,AL,['BOS'],['AL'],[2023],10,29,0,100,Active,0
91252,Tyler Fitzgerald,SF,SS,26,10,32,3,7,2,0,2,5,2,0,2,10,0,0,0,0.219,0.264,0.468,0.732,NL,['SF'],['NL'],[2023],9,25,0,100,Active,0
331731,Oneil Cruz,PIT,SS,25,9,32,7,8,1,0,1,4,3,0,7,8,0,1,0,0.25,0.384,0.375,0.759,NL,['PIT'],['NL'],[2023],15,24,0,100,Active,0
787587,Canaan Smith-Njigba,PIT,OF,24,15,32,3,4,1,1,0,5,1,0,4,16,0,1,0,0.125,0.222,0.218,0.44,NL,['PIT'],['NL'],[2023],8,28,0,100,Active,0
125095,Harrison Bader,CIN,OF,29,98,319,44,74,12,2,7,40,20,3,17,59,1,4,3,0.161,0.277,0.347,0.624,NL,"['CIN', 'NYY']","['NL', 'AL']",[2023],94,248,0,100,Active,0
994478,Travis Blankenhorn,WSH,3B,27,10,31,2,5,0,0,1,1,0,0,6,6,0,0,0,0.161,0.297,0.258,0.554,NL,['WSH'],['NL'],[2023],11,26,0,100,Active,0
608579,Oscar Mercado,STL,OF,28,20,31,3,9,3,0,0,5,2,1,1,4,0,0,0,0.29,0.312,0.387,0.699,NL,['STL'],['NL'],[2023],10,22,0,100,Active,0
940426,Ji-Man Choi,SD,1B,32,39,104,12,17,5,0,6,13,0,0,10,35,0,2,1,0.065,0.243,0.384,0.627,NL,"['SD', 'PIT']",['NL'],[2023],28,88,0,100,Active,0
600227,Jasson Dominguez,NYY,OF,20,8,31,6,8,1,0,4,7,1,0,2,8,0,0,0,0.258,0.303,0.677,0.98,AL,['NYY'],['AL'],[2023],10,23,0,100,Active,0
951324,Jose Tena,CLE,SS,22,18,31,2,7,2,0,0,3,0,0,3,13,0,0,0,0.226,0.294,0.29,0.584,AL,['CLE'],['AL'],[2023],10,24,0,100,Active,0
71831,Jordan Lawlar,ARI,SS,21,14,31,2,4,0,0,0,0,1,1,2,11,0,0,1,0.129,0.205,0.129,0.333,AL,['ARI'],['AL'],[2023],7,28,0,100,Active,0
952756,Logan Porter,KC,C,28,11,31,4,6,1,0,1,3,0,0,5,11,1,0,1,0.194,0.324,0.322,0.646,AL,['KC'],['AL'],[2023],12,26,0,100,Active,0
885701,Heston Kjerstad,BAL,1B,24,13,30,3,7,1,0,2,3,0,0,2,10,0,0,0,0.233,0.281,0.466,0.747,AL,['BAL'],['AL'],[2023],9,23,0,100,Active,0
494400,Kolten Wong,LAD,2B,33,87,224,25,41,6,0,4,27,3,2,18,53,0,3,5,0.3,0.259,0.263,0.522,AL,"['LAD', 'SEA']",['AL'],[2023],64,188,0,100,Active,0
243371,Kyle Stowers,BAL,OF,25,14,30,1,2,0,0,0,0,0,0,3,12,0,0,0,0.067,0.151,0.066,0.217,AL,['BAL'],['AL'],[2023],5,28,0,100,Active,0
567680,Rodolfo Castro,PHI,2B,24,92,227,21,48,7,0,6,24,1,4,23,74,0,1,5,0.1,0.298,0.321,0.619,NL,"['PHI', 'PIT']",['NL'],[2023],76,184,0,100,Active,0
