Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days
913407,Griffin Canning,LAA,28,64,60,0,0,334.4,322,174,336,102,56,16,24,0,0,0,5.75,1.35,AL,['LAA'],['AL'],1325.1999999999998,0,0,0,"[2022, 2023, 2024]",0.31034482758620696,424,1003.1999999999999,22.299999999999997,0,100,Active,0
277543,Triston McKenzie,CLE,26,387,378,0,0,2225.7000000000003,1638,792,2169,729,279,117,153,0,0,0,3.54,1.38,AL,['CLE'],['AL'],8315.1,0,0,0,"[2022, 2023, 2024]",0.3150684931506849,2367,6677.1,23.369767441860468,0,100,Active,0
743066,Tanner Bibee,CLE,25,66,66,0,0,364.2,328,138,370,116,38,24,10,0,0,0,4.91,1.36,AL,['CLE'],['AL'],1420.6,0,0,0,"[2022, 2023, 2024]",0.3119266055045872,444,1092.6,23.28181818181818,0,100,Active,0
341066,Cole Irvin,BAL,30,549,441,0,0,2683.8,2583,1179,2016,585,351,126,162,0,0,9,2.9,1.07,AL,"['BAL', 'OAK']",['AL'],10634.400000000001,0,0,0,"[2022, 2023, 2024]",0.2628992628992629,3168,8051.400000000001,20.436065573770495,0,100,Active,0
171609,Carlos Carrasco,CLE,37,513,513,0,0,2538.9,2871,1431,2241,864,378,180,162,0,0,0,5.36,1.49,AL,"['NYM', 'CLE']","['AL', 'NL']",10487.7,0,0,0,"[2022, 2023, 2024]",0.33184855233853006,3735,7616.700000000001,22.128070175438598,0,100,Active,0
536494,Lance Lynn,STL,37,3904,3904,0,0,22048.0,22208,12032,22592,6656,4352,1408,1216,0,0,0,3.79,1.41,NL,"['CWS', 'STL', 'LAD']","['NL', 'AL']",88352.0,0,0,0,"[2022, 2023, 2024]",0.31972789115646255,28864,66144.0,24.33606557377049,0,100,Active,0
326143,MacKenzie Gore,WSH,25,459,432,0,0,2214.8999999999996,2205,1053,2466,963,333,117,162,0,0,9,3.38,1.45,AL,"['SD', 'WAS', 'WSH']","['AL', 'NL']",8849.699999999999,0,0,0,"[2022, 2023, 2024]",0.32584269662921345,3168,6644.699999999999,21.378431372549016,0,100,Active,0
364129,Graham Ashcraft,CIN,26,468,468,0,0,2604.6,2772,1359,1926,846,351,135,153,0,0,0,3.86,1.34,NL,['CIN'],['NL'],10585.8,0,0,0,"[2022, 2023, 2024]",0.30875576036866365,3618,7813.799999999999,24.426923076923075,0,100,Active,0
476478,Tyler Alexander,TB,29,540,207,0,0,1657.7999999999997,1746,900,1242,378,315,63,126,0,0,18,5.45,1.36,AL,"['TB', 'DET']",['AL'],6719.4,0,0,0,"[2022, 2023, 2024]",0.3119266055045872,2124,4973.4,13.143333333333333,0,100,Active,0
369185,Alex Wood,OAK,33,576,423,0,0,2398.5,2529,1296,2142,819,288,126,180,0,0,9,5.26,1.78,AL,"['OAK', 'SF']","['AL', 'NL']",9724.5,0,0,0,"[2022, 2023, 2024]",0.3723849372384937,3348,7195.5,18.3046875,0,100,Active,0
912857,Matt Waldron,SD,27,32,28,0,0,160.4,162,88,132,54,30,4,16,0,0,0,5.49,1.45,NL,['SD'],['NL'],643.2,0,0,0,"[2022, 2023, 2024]",0.32584269662921345,216,481.20000000000005,21.7875,0,100,Active,0
229926,Reese Olson,DET,24,56,50,0,0,284.6,224,114,276,96,28,10,22,0,0,2,2.52,1.12,AL,['DET'],['AL'],1077.8000000000002,0,0,0,"[2022, 2023, 2024]",0.2718446601941748,320,853.8000000000001,20.96071428571429,0,100,Active,0
573415,Keaton Winn,SF,26,34,26,0,0,160.4,142,92,128,40,20,8,16,2,0,0,5.63,1.23,NL,['SF'],['NL'],623.2,0,0,0,"[2022, 2023, 2024]",0.2907801418439716,182,481.20000000000005,19.50588235294118,0,100,Active,0
92217,Colin Rea,MIL,33,66,58,0,0,324.6,294,154,270,100,56,18,12,0,0,0,3.29,1.28,NL,['MIL'],['NL'],1267.8000000000002,0,0,0,"[2022, 2023, 2024]",0.29906542056074764,394,973.8000000000001,20.724242424242426,0,100,Active,0
199805,James Paxton,LAD,35,52,52,0,0,268.2,246,118,246,114,42,24,10,0,0,0,2.58,1.41,AL,"['BOS', 'LAD']",['AL'],1050.6,0,0,0,"[2022, 2023, 2024]",0.31972789115646255,360,804.5999999999999,22.396153846153844,0,100,Active,0
525392,Gavin Stone,LAD,25,30,22,0,0,138.0,162,92,98,52,22,8,4,2,0,0,3.55,1.26,AL,['LAD'],['AL'],576.0,0,0,0,"[2022, 2023, 2024]",0.29577464788732394,214,414.0,20.933333333333334,0,100,Active,0
939752,Casey Mize,DET,27,18,18,0,0,94.4,106,42,60,22,8,2,4,0,0,0,3.58,1.3,AL,['DET'],['AL'],389.20000000000005,0,0,0,"[2022, 2023, 2024]",0.3023255813953489,128,283.20000000000005,22.84444444444445,0,100,Active,0
321158,Chris Paddack,MIN,28,126,108,0,0,577.8000000000001,711,279,585,99,63,54,27,0,0,0,4.34,1.5,AL,['MIN'],['AL'],2444.4,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,810,1733.4,20.185714285714287,0,100,Active,0
404355,Dane Dunning,TEX,29,639,558,0,0,3261.5999999999995,3123,1476,2880,1206,423,171,153,0,0,18,4.1,1.15,AL,['TEX'],['AL'],12907.8,0,0,0,"[2022, 2023, 2024]",0.2771084337349397,4329,9784.8,22.08732394366197,0,100,Active,0
586843,Trevor Rogers,MIA,26,315,315,0,0,1458.0,1656,900,1404,612,198,45,171,0,0,0,6.57,1.86,NL,['MIA'],['NL'],6030.0,0,0,0,"[2022, 2023, 2024]",0.38271604938271603,2268,4374.0,21.085714285714285,0,100,Active,0
590185,Ryan Pepiot,TB,26,216,153,0,0,1028.6999999999998,684,351,1089,387,162,72,27,0,0,0,3.68,0.93,AL,"['TB', 'LAD']",['AL'],3770.0999999999995,0,0,0,"[2022, 2023, 2024]",0.2366412213740458,1071,3086.0999999999995,19.24583333333333,0,100,Active,0
796191,Trevor Williams,WSH,32,603,414,0,0,2425.5,2628,1161,2025,792,414,117,135,9,9,9,1.96,1.06,AL,"['NYM', 'WAS', 'WSH']","['AL', 'NL']",9904.5,0,0,0,"[2022, 2023, 2024]",0.2610837438423645,3420,7276.5,17.738805970149254,0,100,Active,0
468773,Cristopher Sanchez,PHI,27,369,252,0,0,1576.7999999999997,1476,684,1485,432,198,63,90,9,0,9,3.22,1.46,NL,['PHI'],['NL'],6206.4,0,0,0,"[2022, 2023, 2024]",0.3273542600896861,1908,4730.4,17.990243902439023,0,100,Active,0
336996,Kevin Gausman,TOR,33,630,630,0,0,3557.7000000000003,3564,1350,4311,837,351,234,198,0,0,0,4.95,1.51,AL,['TOR'],['AL'],14237.1,0,0,0,"[2022, 2023, 2024]",0.3348115299334812,4401,10673.1,23.927142857142858,0,100,Active,0
228293,Joe Ross,MIL,30,7,7,0,0,36.0,39,19,29,14,3,1,4,0,0,0,4.75,1.47,NL,['MIL'],['NL'],147.0,0,0,0,"[2022, 2023, 2024]",0.3288590604026846,53,108.0,23.0,0,100,Active,0
279356,Chris Flexen,CWS,29,4480,2816,0,0,17568.0,18880,9728,12416,6528,3008,768,1280,128,0,0,4.29,1.21,AL,"['CWS', 'COL', 'SEA']","['NL', 'AL']",71584.0,0,0,0,"[2022, 2023, 2024]",0.28741092636579574,25408,52704.0,17.435714285714287,0,100,Active,0
292168,Reynaldo Lopez,ATL,30,84375,4375,0,0,103875.0,79375,31250,113750,36875,6875,6875,7500,3750,6875,19375,1.53,1.13,NL,"['CWS', 'CLE', 'LAA', 'ATL']","['NL', 'AL']",391000.0,0,0,0,"[2022, 2023, 2024]",0.27360774818401934,116250,311625.0,5.071111111111111,0,100,Active,0
207282,Sean Manaea,NYM,32,666,405,0,0,2792.7000000000003,2601,1422,2835,999,396,153,144,9,0,9,3.31,1.39,NL,"['NYM', 'SD', 'SF']",['NL'],10979.1,0,0,0,"[2022, 2023, 2024]",0.31662870159453305,3600,8378.1,17.985135135135135,0,100,Active,0
658650,Spencer Turnbull,PHI,31,30,26,0,0,132.2,110,62,124,52,16,6,8,0,0,0,1.53,0.82,NL,"['DET', 'PHI']","['NL', 'AL']",506.59999999999997,0,0,0,"[2022, 2023, 2024]",0.21465968586387435,162,396.59999999999997,18.619999999999997,0,100,Active,0
813348,Sonny Gray,STL,34,558,558,0,0,3044.7000000000003,2547,963,3096,873,207,180,135,0,0,0,2.29,0.96,NL,"['STL', 'MIN']","['NL', 'AL']",11681.1,0,0,0,"[2022, 2023, 2024]",0.24242424242424243,3420,9134.1,22.498387096774195,0,100,Active,0
725755,Nick Lodolo,CIN,26,288,288,0,0,1549.7999999999997,1476,711,1989,522,234,81,90,0,0,0,3.34,0.94,NL,['CIN'],['NL'],6125.4,0,0,0,"[2022, 2023, 2024]",0.23857868020304568,1998,4649.4,23.081249999999997,0,100,Active,0
419862,Emerson Hancock,SEA,24,20,20,0,0,92.2,94,52,58,28,14,6,6,0,0,0,5.24,1.31,AL,['SEA'],['AL'],370.6,0,0,0,"[2022, 2023, 2024]",0.3039443155452436,122,276.6,19.93,0,100,Active,0
799008,Grayson Rodriguez,BAL,24,58,58,0,0,312.0,314,146,332,108,40,22,10,0,0,0,3.71,1.41,AL,['BAL'],['AL'],1250.0,0,0,0,"[2022, 2023, 2024]",0.31972789115646255,422,936.0,23.413793103448278,0,100,Active,0
993801,Bryse Wilson,MIL,26,801,225,0,0,2028.6000000000001,1935,927,1512,621,306,99,90,27,9,45,2.65,1.12,NL,"['PIT', 'MIL']",['NL'],8020.8,0,0,0,"[2022, 2023, 2024]",0.2718446601941748,2556,6085.8,10.78876404494382,0,100,Active,0
931932,Dakota Hudson,COL,29,468,405,0,0,2288.7,2412,1242,1287,1053,189,126,144,0,0,9,6.35,1.79,NL,"['COL', 'STL']",['NL'],9278.099999999999,0,0,0,"[2022, 2023, 2024]",0.3736951983298539,3465,6866.099999999999,22.074999999999996,0,100,Active,0
420411,Nick Martinez,CIN,33,1071,207,0,0,2243.7,2115,909,2034,774,261,90,90,81,63,216,4.86,1.35,NL,"['SD', 'CIN']",['NL'],8846.099999999999,0,0,0,"[2022, 2023, 2024]",0.31034482758620696,2889,6731.099999999999,8.982352941176469,0,100,Active,0
743895,Jose Soriano,LAA,25,92,12,0,0,150.2,122,66,176,80,14,4,14,0,2,32,4.32,1.35,AL,['LAA'],['AL'],572.5999999999999,0,0,0,"[2022, 2023, 2024]",0.31034482758620696,202,450.59999999999997,7.093478260869564,0,100,Active,0
959042,Jose Butto,NYM,26,144,126,0,0,711.0,567,315,693,378,72,18,54,0,0,0,3.0,1.15,NL,['NYM'],['NL'],2700.0,0,0,0,"[2022, 2023, 2024]",0.2771084337349397,945,2133.0,21.375,0,100,Active,0
174644,Hunter Brown,HOU,25,414,342,0,0,1866.6,1971,1062,2124,720,288,117,153,0,0,9,7.79,2.01,AL,['HOU'],['AL'],7570.799999999999,0,0,0,"[2022, 2023, 2024]",0.40119760479041916,2691,5599.799999999999,20.026086956521738,0,100,Active,0
391470,Jose Urena,TEX,32,26875,18125,0,0,107875.0,116875,61875,70625,48125,16875,2500,11250,0,0,0,3.62,1.24,AL,"['CWS', 'COL', 'TEX', 'MIL']","['AL', 'NL']",440500.0,0,0,0,"[2022, 2023, 2024]",0.29245283018867924,165000,323625.0,18.18139534883721,0,100,Active,0
724809,Alec Marsh,KC,25,46,28,0,0,212.2,202,112,218,96,36,12,18,0,0,0,2.53,1.03,AL,['KC'],['AL'],838.5999999999999,0,0,0,"[2022, 2023, 2024]",0.25558312655086846,298,636.5999999999999,20.317391304347826,0,100,Active,0
306436,Brayan Bello,BOS,24,423,405,9,0,2207.7,2385,1035,1926,729,270,162,180,0,0,0,3.13,1.07,AL,['BOS'],['AL'],9008.099999999999,0,0,0,"[2022, 2023, 2024]",0.2628992628992629,3114,6623.099999999999,23.01914893617021,0,100,Active,0
126200,Jesus Luzardo,MIA,26,504,504,0,0,2785.499999999999,2331,1161,3267,936,333,126,180,0,0,0,5.97,1.33,NL,['MIA'],['NL'],10687.499999999996,0,0,0,"[2022, 2023, 2024]",0.3071593533487298,3267,8356.499999999996,23.062499999999993,0,100,Active,0
213084,Ryan Yarbrough,LAD,32,3648,1152,0,0,12825.599999999999,12928,6016,9088,2624,1792,896,1024,192,64,64,2.56,0.73,AL,"['TB', 'LAD', 'KC']",['AL'],51404.799999999996,0,0,0,"[2022, 2023, 2024]",0.19571045576407506,15552,38476.799999999996,14.810526315789472,0,100,Active,0
256206,Ben Brown,CHC,24,9,4,0,0,31.1,26,13,33,12,2,1,1,0,0,1,3.73,1.21,NL,['CHC'],['NL'],119.30000000000001,0,0,0,"[2022, 2023, 2024]",0.28741092636579574,38,93.30000000000001,14.58888888888889,0,100,Active,0
569622,Kenta Maeda,DET,36,56,54,0,0,268.59999999999997,254,144,280,76,52,14,18,0,0,0,6.75,1.4,AL,"['DET', 'MIN']",['AL'],1059.8,0,0,0,"[2022, 2023, 2024]",0.3181818181818181,330,805.8,20.282142857142855,0,100,Active,0
804740,Adrian Houser,NYM,31,468,432,0,0,2191.5,2322,1179,1629,927,207,126,162,0,0,0,7.63,1.83,NL,"['NYM', 'MIL']",['NL'],8896.5,0,0,0,"[2022, 2023, 2024]",0.37888198757763975,3249,6574.5,20.990384615384617,0,100,Active,0
998429,Frankie Montas,CIN,31,2240,2176,0,0,11168.0,10752,5056,10688,3584,1408,512,960,0,0,0,4.2,1.37,NL,"['OAK', 'CIN', 'NYY']","['NL', 'AL']",44256.0,0,0,0,"[2022, 2023, 2024]",0.3135011441647597,14336,33504.0,21.357142857142858,0,100,Active,0
910018,Framber Valdez,HOU,30,603,603,45,27,3854.7000000000003,3267,1359,3753,1197,288,279,162,0,0,0,3.64,1.35,AL,['HOU'],['AL'],14831.1,0,0,0,"[2022, 2023, 2024]",0.31034482758620696,4464,11564.1,26.580597014925374,0,100,Active,0
1003721,Justin Verlander,HOU,41,3840,3840,0,0,23436.800000000003,17792,6592,22528,5504,2240,2112,832,0,0,0,3.38,1.19,AL,"['NYM', 'HOU']","['NL', 'AL']",88102.40000000001,0,0,0,"[2022, 2023, 2024]",0.2840095465393795,23296,70310.40000000001,24.37666666666667,0,100,Active,0
1002258,Michael Lorenzen,TEX,32,3328,3072,64,64,17824.0,15616,8448,14016,6720,2304,1216,1088,64,0,0,4.66,1.34,AL,"['LAA', 'DET', 'TEX', 'PHI']","['NL', 'AL']",69088.0,0,0,0,"[2022, 2023, 2024]",0.30875576036866365,22336,53472.0,22.778846153846153,0,100,Active,0
376970,Tommy Henry,ARI,26,288,279,0,0,1476.8999999999999,1512,774,1116,603,234,81,90,0,0,0,5.4,1.62,AL,['ARI'],['AL'],5942.7,0,0,0,"[2022, 2023, 2024]",0.35064935064935066,2115,4430.7,22.728125,0,100,Active,0
477207,Kyle Muller,OAK,26,306,144,0,0,1046.6999999999998,1359,792,819,477,198,18,54,0,9,0,3.9,1.16,AL,"['OAK', 'ATL']","['AL', 'NL']",4499.099999999999,0,0,0,"[2022, 2023, 2024]",0.2788461538461538,1836,3140.0999999999995,16.261764705882353,0,100,Active,0
389970,Joe Boyle,OAK,24,20,20,0,0,86.4,66,50,88,56,8,8,10,0,0,0,7.16,1.73,AL,['OAK'],['AL'],325.20000000000005,0,0,0,"[2022, 2023, 2024]",0.3657505285412262,122,259.20000000000005,19.060000000000002,0,100,Active,0
39025,Steven Matz,STL,32,414,297,0,0,1621.7999999999997,1755,828,1521,477,198,90,108,0,0,18,6.18,1.73,NL,['STL'],['NL'],6620.4,0,0,0,"[2022, 2023, 2024]",0.3657505285412262,2232,4865.4,17.143478260869564,0,100,Active,0
477008,Ben Lively,CLE,32,48,34,0,0,230.60000000000002,240,122,210,68,44,10,18,0,0,0,2.63,1.21,AL,"['CIN', 'CLE']","['AL', 'NL']",931.8000000000001,0,0,0,"[2022, 2023, 2024]",0.28741092636579574,308,691.8000000000001,20.82916666666667,0,100,Active,0
298668,Mitchell Parker,WSH,24,5,5,0,0,27.0,24,8,22,5,2,2,1,0,0,0,2.67,1.07,AL,['WSH'],['AL'],105.0,0,0,0,"[2022, 2023, 2024]",0.2628992628992629,29,81.0,22.0,0,100,Active,0
986362,Kyle Hendricks,CHC,34,414,414,0,0,2223.8999999999996,2358,1179,1620,558,333,90,153,0,0,0,10.04,1.92,NL,['CHC'],['NL'],9029.699999999999,0,0,0,"[2022, 2023, 2024]",0.3902439024390244,2916,6671.699999999999,23.15869565217391,0,100,Active,0
982534,Luke Weaver,NYY,30,544320,202176,0,0,1433894.3999999997,1702944,940896,1353024,443232,248832,54432,54432,0,0,38880,2.42,0.62,AL,"['ARI', 'KC', 'SEA', 'NYY', 'CIN']","['NL', 'AL']",6004627.199999999,0,0,0,"[2022, 2023, 2024]",0.1712707182320442,2146176,4301683.199999999,11.845714285714285,0,100,Active,0
942665,Cooper Criswell,BOS,27,153,54,0,0,551.6999999999999,567,252,504,153,90,27,18,0,0,0,2.1,1.01,AL,"['TB', 'BOS']",['AL'],2222.1,0,0,0,"[2022, 2023, 2024]",0.2518703241895262,720,1655.1,15.523529411764706,0,100,Active,0
972126,Ryne Nelson,ARI,26,342,324,0,0,1684.7999999999997,1845,927,1179,522,270,99,99,0,0,0,5.33,1.7,AL,['ARI'],['AL'],6899.4,0,0,0,"[2022, 2023, 2024]",0.36170212765957444,2367,5054.4,21.7,0,100,Active,0
267290,J.P. France,HOU,29,58,56,0,0,322.4,338,158,246,118,48,22,18,0,0,0,7.46,1.7,AL,['HOU'],['AL'],1305.1999999999998,0,0,0,"[2022, 2023, 2024]",0.36170212765957444,456,967.1999999999999,24.537931034482757,0,100,Active,0
7990,Simeon Woods Richardson,MIN,23,63,54,0,0,307.8,315,144,279,99,36,9,9,0,0,0,3.24,1.24,AL,['MIN'],['AL'],1238.4,0,0,0,"[2022, 2023, 2024]",0.29245283018867924,414,923.4000000000001,21.22857142857143,0,100,Active,0
367039,Derek Law,WSH,33,5888,192,0,0,6348.8,6400,2560,5632,2688,704,512,640,128,192,640,3.24,1.4,AL,"['CIN', 'DET', 'WSH']","['AL', 'NL']",25446.4,0,0,0,"[2022, 2023, 2024]",0.3181818181818181,9088,19046.4,4.778260869565218,0,100,Active,0
284406,Merrill Kelly,ARI,35,603,603,0,0,3613.499999999999,2943,1314,3465,1224,396,243,144,0,0,0,2.19,0.93,AL,['ARI'],['AL'],13783.499999999996,0,0,0,"[2022, 2023, 2024]",0.2366412213740458,4167,10840.499999999996,24.88805970149253,0,100,Active,0
6568,Mitch Spence,OAK,26,10,0,0,0,24.2,19,10,21,6,1,3,1,0,0,1,3.65,1.01,AL,['OAK'],['AL'],91.6,0,0,0,"[2022, 2023, 2024]",0.2518703241895262,25,72.6,9.76,0,100,Active,0
287074,Cristian Javier,HOU,27,594,549,0,0,3009.6,2268,1215,3339,1161,405,207,135,0,0,0,4.01,1.42,AL,['HOU'],['AL'],11296.8,0,0,0,"[2022, 2023, 2024]",0.3212669683257918,3429,9028.8,20.972727272727273,0,100,Active,0
1029766,Josh Winckowski,BOS,25,783,162,0,0,1604.6999999999998,1809,738,1305,621,189,90,108,27,36,162,3.33,1.56,AL,['BOS'],['AL'],6623.099999999999,0,0,0,"[2022, 2023, 2024]",0.3421052631578947,2430,4814.099999999999,9.251724137931033,0,100,Active,0
994305,Jameson Taillon,CHC,32,594,585,0,0,3196.7999999999997,3060,1467,2763,702,495,225,135,9,0,0,1.13,0.88,NL,"['CHC', 'NYY']","['NL', 'AL']",12650.4,0,0,0,"[2022, 2023, 2024]",0.2268041237113402,3762,9590.4,22.478787878787877,0,100,Active,0
986867,Alex Faedo,DET,28,369,216,0,0,1272.6000000000001,1143,639,1080,477,198,45,99,0,18,36,2.25,1.0,AL,['DET'],['AL'],4960.8,0,0,0,"[2022, 2023, 2024]",0.25,1620,3817.8,14.736585365853658,0,100,Active,0
183554,Brent Suter,CIN,34,1134,18,0,0,1426.5,1314,585,1161,486,144,81,54,0,27,81,4.18,1.27,NL,"['COL', 'CIN', 'MIL']",['NL'],5593.5,0,0,0,"[2022, 2023, 2024]",0.29742388758782207,1800,4279.5,5.361111111111111,0,100,Active,0
738357,Michael Kelly,OAK,31,333,0,0,0,390.59999999999997,333,144,324,153,27,27,0,0,0,18,3.04,1.18,AL,"['OAK', 'PHI', 'CLE']","['AL', 'NL']",1504.8,0,0,0,"[2022, 2023, 2024]",0.2822966507177034,486,1171.8,4.978378378378379,0,100,Active,0
690599,Peter Lambert,COL,27,70,28,0,0,220.6,248,144,182,74,42,10,18,0,0,0,7.61,1.69,NL,['COL'],['NL'],909.8,0,0,0,"[2022, 2023, 2024]",0.36034115138592754,322,661.8,14.054285714285713,0,100,Active,0
166699,Victor Vodnik,COL,24,44,0,0,0,62.6,70,26,62,28,0,2,0,0,0,2,1.93,1.33,NL,['COL'],['NL'],257.8,0,0,0,"[2022, 2023, 2024]",0.3071593533487298,98,187.8,6.495454545454546,0,100,Active,0
485376,Jordan Wicks,CHC,24,24,24,0,0,114.4,118,58,104,40,14,10,6,0,0,0,4.7,1.52,NL,['CHC'],['NL'],461.20000000000005,0,0,0,"[2022, 2023, 2024]",0.336283185840708,158,343.20000000000005,20.883333333333336,0,100,Active,0
171639,Albert Suarez,BAL,34,7,3,0,0,23.0,17,5,20,4,1,2,0,0,0,1,1.96,0.91,AL,['BAL'],['AL'],86.0,0,0,0,"[2022, 2023, 2024]",0.23273657289002558,21,69.0,12.857142857142858,0,100,Active,0
949896,Jordan Montgomery,ARI,31,42500,42500,625,625,242874.99999999997,225000,92500,208750,56250,26250,13125,11875,0,0,0,4.7,1.3,AL,"['STL', 'ARI', 'NYY', 'TEX']","['NL', 'AL']",953624.9999999999,0,0,0,"[2022, 2023, 2024]",0.3023255813953489,281250,728624.9999999999,23.76176470588235,0,100,Active,0
929527,Hayden Wesneski,CHC,26,405,162,0,0,1298.6999999999998,1098,522,1197,387,207,72,72,0,9,18,1.59,0.88,NL,['CHC'],['NL'],4994.099999999999,0,0,0,"[2022, 2023, 2024]",0.2268041237113402,1485,3896.0999999999995,13.286666666666665,0,100,Active,0
240281,Bryan Hudson,MIL,27,42,0,0,0,60.6,46,18,64,20,4,4,0,0,0,8,0.81,0.76,NL,"['LAD', 'MIL']","['NL', 'AL']",227.8,0,0,0,"[2022, 2023, 2024]",0.2021276595744681,66,181.8,5.9,0,100,Active,0
751303,Seth Martinez,HOU,29,738,0,0,0,928.8000000000001,801,369,873,360,99,45,54,9,0,45,2.86,1.14,AL,['HOU'],['AL'],3587.4,0,0,0,"[2022, 2023, 2024]",0.2753623188405797,1161,2786.4,5.348780487804878,0,100,Active,0
233681,Ryan Walker,SF,28,142,28,0,0,166.2,158,56,216,56,18,16,10,2,4,12,2.45,1.0,NL,['SF'],['NL'],656.5999999999999,0,0,0,"[2022, 2023, 2024]",0.25,214,498.59999999999997,5.018309859154929,0,100,Active,0
315263,Bryce Jarvis,ARI,26,52,2,0,0,90.4,68,40,62,52,14,4,6,0,0,4,4.91,1.68,AL,['ARI'],['AL'],339.20000000000005,0,0,0,"[2022, 2023, 2024]",0.358974358974359,120,271.20000000000005,7.523076923076924,0,100,Active,0
949212,Slade Cecconi,ARI,24,22,16,0,0,96.4,80,46,74,20,16,2,6,0,0,0,4.15,0.88,AL,['ARI'],['AL'],369.20000000000005,0,0,0,"[2022, 2023, 2024]",0.2268041237113402,100,289.20000000000005,17.69090909090909,0,100,Active,0
748132,Spencer Arrighetti,HOU,24,5,5,0,0,21.1,30,20,25,13,4,0,4,0,0,0,8.44,2.02,AL,['HOU'],['AL'],93.30000000000001,0,0,0,"[2022, 2023, 2024]",0.402390438247012,43,63.300000000000004,21.26,0,100,Active,0
94384,Michael Grove,LAD,27,360,171,0,0,1072.8,1224,684,1116,324,171,36,45,0,0,45,5.91,1.31,AL,['LAD'],['AL'],4442.4,0,0,0,"[2022, 2023, 2024]",0.3039443155452436,1548,3218.3999999999996,13.239999999999998,0,100,Active,0
734721,Edward Cabrera,MIA,26,369,351,0,0,1723.5,1278,792,2016,1017,216,126,117,0,0,0,7.17,1.59,NL,['MIA'],['NL'],6448.5,0,0,0,"[2022, 2023, 2024]",0.34640522875817,2295,5170.5,20.23170731707317,0,100,Active,0
232556,Jose Suarez,LAA,26,396,243,0,0,1469.6999999999998,1575,891,1404,603,243,81,99,0,0,0,8.44,1.88,AL,['LAA'],['AL'],5984.099999999999,0,0,0,"[2022, 2023, 2024]",0.38524590163934425,2178,4409.099999999999,16.634090909090908,0,100,Active,0
384341,Hunter Harvey,WSH,29,1026,0,0,0,1083.6000000000001,837,324,1233,279,81,72,54,90,54,342,2.53,1.03,AL,"['WAS', 'WSH']","['AL', 'NL']",4087.8,0,0,0,"[2022, 2023, 2024]",0.25558312655086846,1116,3250.8,4.256140350877193,0,100,Active,0
467185,Buck Farmer,CIN,33,1170,0,0,0,1287.8999999999999,972,549,1269,531,135,54,63,45,63,126,2.53,0.89,NL,['CIN'],['NL'],4835.7,0,0,0,"[2022, 2023, 2024]",0.2287917737789203,1503,3863.7,4.586923076923076,0,100,Active,0
85626,Reed Garrett,NYM,31,2048,0,0,0,3155.2,3008,1408,3648,1600,320,384,64,64,64,192,0.43,1.05,NL,"['NYM', 'WAS', 'BAL']","['AL', 'NL']",12473.599999999999,0,0,0,"[2022, 2023, 2024]",0.2592592592592593,4608,9465.599999999999,6.871874999999999,0,100,Active,0
486521,Quinn Priester,PIT,23,28,24,0,0,142.0,160,104,96,70,36,6,12,0,0,0,3.86,1.43,NL,['PIT'],['NL'],586.0,0,0,0,"[2022, 2023, 2024]",0.3227990970654628,230,426.0,23.428571428571427,0,100,Active,0
122810,Justin Slaten,BOS,26,13,0,0,0,20.2,13,4,16,4,0,2,1,1,0,3,1.74,0.82,AL,['BOS'],['AL'],73.6,0,0,0,"[2022, 2023, 2024]",0.21465968586387435,17,60.599999999999994,5.9692307692307685,0,100,Active,0
147589,Bryce Elder,ATL,24,405,396,9,9,2235.6,2070,936,1719,846,234,135,81,0,0,0,4.79,1.65,NL,['ATL'],['NL'],8776.8,0,0,0,"[2022, 2023, 2024]",0.3548387096774193,2916,6706.799999999999,23.759999999999998,0,100,Active,0
258392,David Robertson,TEX,39,86250,0,0,0,92812.5,64375,28125,116250,42500,8750,7500,6250,24375,10625,15625,2.61,0.92,AL,"['PHI', 'NYM', 'CHC', 'TEX', 'MIA']","['AL', 'NL']",342812.5,0,0,0,"[2022, 2023, 2024]",0.23469387755102042,106875,278437.5,4.467391304347826,0,100,Active,0
164699,Dylan Floro,WSH,33,8768,0,0,0,8288.0,8320,3136,7808,2560,448,384,576,1088,448,1216,0.44,0.98,AL,"['WSH', 'MIA', 'MIN']","['AL', 'NL']",33184.0,0,0,0,"[2022, 2023, 2024]",0.24623115577889446,10880,24864.0,4.076642335766423,0,100,Active,0
847284,Thyago Vieira,MIL,30,32,0,0,0,46.2,36,22,48,26,10,0,2,2,0,0,4.87,1.48,NL,['MIL'],['NL'],174.60000000000002,0,0,0,"[2022, 2023, 2024]",0.33035714285714285,62,138.60000000000002,6.268750000000001,0,100,Active,0
699140,Matthew Liberatore,STL,24,405,171,0,0,1039.5,1116,603,810,459,99,54,81,0,0,36,3.54,1.18,NL,['STL'],['NL'],4234.5,0,0,0,"[2022, 2023, 2024]",0.2822966507177034,1575,3118.5,11.588888888888889,0,100,Active,0
