Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
873152,Lawrence Butler,OAK,OF,23,164,450,36,88,16,0,12,34,6,0,38,138,0,2,2,0.176,0.282,0.275,0.557,AL,['OAK'],['AL'],"[2022, 2023, 2024]",128,364,0,100,Active,0
831384,Rowdy Tellez,PIT,1B,29,2682,8478,909,1818,315,9,441,1296,18,9,963,2115,0,81,54,0.186,0.263,0.245,0.508,NL,"['PIT', 'MIL']",['NL'],"[2022, 2023, 2024]",2835,6714,0,100,Active,0
1039903,Jose Siri,TB,OF,28,15360,47360,7936,9984,1920,256,2240,5824,2048,512,3136,18240,128,320,512,0.168,0.254,0.297,0.551,AL,"['TB', 'HOU']",['AL'],"[2022, 2023, 2024]",13632,37888,0,100,Active,0
448654,Seth Brown,OAK,OF,31,2682,8496,837,1881,432,36,378,1206,135,36,801,2529,9,27,45,0.178,0.239,0.297,0.536,AL,['OAK'],['AL'],"[2022, 2023, 2024]",2727,6660,0,100,Active,0
465950,Josh Rojas,SEA,2B,29,16768,54912,8000,14784,2944,192,1024,6656,2496,256,5952,12736,448,576,192,0.347,0.411,0.515,0.926,AL,"['ARI', 'SEA']",['AL'],"[2022, 2023, 2024]",20928,40320,0,100,Active,0
90995,Lars Nootbaar,STL,OF,26,2268,7335,1215,1773,405,36,279,882,153,18,1242,1719,18,72,18,0.202,0.307,0.354,0.661,NL,['STL'],['NL'],"[2022, 2023, 2024]",3033,5580,0,100,Active,0
684199,Gabriel Moreno,ARI,C,24,1512,4581,477,1287,234,18,72,648,54,27,405,873,0,63,36,0.242,0.33,0.323,0.653,AL,"['TOR', 'ARI']",['AL'],"[2022, 2023, 2024]",1728,3330,0,100,Active,0
80556,Bo Naylor,CLE,C,24,936,2745,387,585,126,0,126,369,54,9,378,882,0,9,9,0.182,0.27,0.283,0.553,AL,['CLE'],['AL'],"[2022, 2023, 2024]",972,2169,0,100,Active,0
793447,James Outman,LAD,OF,26,1683,5346,909,1269,189,27,243,747,153,36,729,1998,0,36,135,0.153,0.252,0.276,0.528,AL,['LAD'],['AL'],"[2022, 2023, 2024]",2133,4212,0,100,Active,0
835393,Nick Gordon,MIA,OF,28,1872,5346,603,1323,324,45,144,657,63,45,216,1215,36,63,90,0.214,0.243,0.398,0.641,NL,"['MIA', 'MIN']","['NL', 'AL']","[2022, 2023, 2024]",1629,4113,0,100,Active,0
614874,Trey Lipscomb,WSH,3B,23,30,97,15,23,1,0,1,8,7,1,10,18,0,1,2,0.237,0.318,0.278,0.596,AL,['WSH'],['AL'],"[2022, 2023, 2024]",35,76,0,100,Active,0
205583,Alec Burleson,STL,OF,25,1404,4140,387,999,225,9,108,468,36,9,297,657,9,18,27,0.258,0.294,0.392,0.686,NL,['STL'],['NL'],"[2022, 2023, 2024]",1323,3168,0,100,Active,0
739579,Gavin Lux,LAD,2B,26,316,1034,160,268,44,14,14,98,16,4,112,240,0,6,0,0.188,0.257,0.24,0.497,AL,['LAD'],['AL'],"[2022, 2023, 2024]",380,766,0,100,Active,0
255517,Michael Taylor,PIT,OF,33,2574,7776,963,1845,243,36,279,918,180,36,612,2493,63,54,45,0.232,0.279,0.295,0.574,NL,"['PIT', 'KC', 'MIN']","['NL', 'AL']","[2022, 2023, 2024]",2502,5976,0,100,Active,0
379544,LaMonte Wade,SF,OF,30,2268,6660,963,1683,234,27,243,765,36,9,1143,1575,54,63,117,0.34,0.48,0.457,0.937,NL,['SF'],['NL'],"[2022, 2023, 2024]",2943,5094,0,100,Active,0
512895,Nolan Jones,COL,OF,26,1440,4923,729,1314,288,45,207,738,198,45,630,1746,0,9,27,0.17,0.243,0.277,0.52,NL,"['COL', 'CLE']","['NL', 'AL']","[2022, 2023, 2024]",1971,3636,0,100,Active,0
816643,Jo Adell,LAA,OF,25,1251,3780,414,864,162,36,162,459,108,63,189,1422,0,27,63,0.255,0.314,0.532,0.846,AL,['LAA'],['AL'],"[2022, 2023, 2024]",1116,2979,0,100,Active,0
825986,Mickey Moniak,LAA,OF,26,9920,32640,3648,7808,1728,192,1216,3840,512,192,1152,11840,64,0,256,0.183,0.224,0.28,0.504,AL,"['LAA', 'PHI']","['NL', 'AL']","[2022, 2023, 2024]",9216,25088,0,100,Active,0
306835,Richie Palacios,TB,OF,26,1071,2673,297,684,135,0,81,288,90,0,288,549,9,18,27,0.283,0.4,0.413,0.813,AL,"['TB', 'STL', 'CLE']","['NL', 'AL']","[2022, 2023, 2024]",999,2016,0,100,Active,0
177063,Zack Gelof,OAK,2B,24,186,724,102,180,44,4,34,78,36,6,66,230,2,2,8,0.196,0.26,0.337,0.597,AL,['OAK'],['AL'],"[2022, 2023, 2024]",254,552,0,100,Active,0
12006,Eddie Rosario,WSH,OF,32,2277,7380,945,1719,351,36,279,972,108,45,549,1917,18,54,9,0.174,0.252,0.37,0.622,AL,"['ATL', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",2277,5670,0,100,Active,0
367265,Byron Buxton,MIN,DH,30,1845,6624,1098,1458,342,45,414,936,144,18,648,2313,0,54,135,0.25,0.3,0.391,0.691,AL,['MIN'],['AL'],"[2022, 2023, 2024]",2241,5301,0,100,Active,0
799091,Mike Yastrzemski,SF,OF,33,2592,8154,1242,1800,495,36,315,1008,63,27,1017,2457,36,63,81,0.209,0.273,0.341,0.614,NL,['SF'],['NL'],"[2022, 2023, 2024]",2898,6435,0,100,Active,0
586723,Luis Rengifo,LAA,2B,27,2529,8766,1026,2367,387,72,315,1026,189,63,576,1584,18,36,99,0.33,0.378,0.462,0.84,AL,['LAA'],['AL'],"[2022, 2023, 2024]",3042,6498,0,100,Active,0
218216,Jacob Young,WSH,OF,24,128,396,58,104,26,2,0,40,52,4,34,80,10,2,10,0.275,0.35,0.341,0.691,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",148,302,0,100,Active,0
355022,Davis Schneider,TOR,2B,25,136,412,78,114,40,2,24,70,6,0,68,144,0,2,14,0.278,0.383,0.5,0.883,AL,['TOR'],['AL'],"[2022, 2023, 2024]",196,312,0,100,Active,0
711655,Enmanuel Valdez,BOS,2B,25,154,458,50,102,24,0,16,60,10,4,24,134,2,6,2,0.156,0.186,0.267,0.453,AL,['BOS'],['AL'],"[2022, 2023, 2024]",128,358,0,100,Active,0
606737,Dylan Moore,SEA,OF,31,1818,3960,639,864,216,45,144,504,306,108,549,1431,9,27,180,0.222,0.321,0.411,0.732,AL,['SEA'],['AL'],"[2022, 2023, 2024]",1593,3276,0,100,Active,0
18294,Tyler Stephenson,CIN,C,27,2007,6480,873,1665,297,18,207,918,18,9,639,1845,0,36,72,0.213,0.311,0.393,0.704,NL,['CIN'],['NL'],"[2022, 2023, 2024]",2376,4887,0,100,Active,0
140221,Connor Wong,BOS,C,27,1611,4572,657,1143,288,18,135,513,72,27,270,1530,36,27,81,0.348,0.379,0.562,0.941,AL,['BOS'],['AL'],"[2022, 2023, 2024]",1494,3510,0,100,Active,0
835556,Ryan O'Hearn,BAL,1B,30,1863,5121,675,1422,279,27,180,801,45,9,324,1134,9,36,45,0.292,0.382,0.517,0.899,AL,"['BAL', 'KC']",['AL'],"[2022, 2023, 2024]",1791,3744,0,100,Active,0
48994,Mauricio Dubon,HOU,OF,29,17088,51136,7488,13376,2688,192,1024,5440,640,384,2240,6848,192,576,320,0.303,0.33,0.416,0.746,AL,"['HOU', 'SF']","['NL', 'AL']","[2022, 2023, 2024]",15936,38080,0,100,Active,0
588753,Joc Pederson,ARI,OF,32,2619,7443,1179,1926,369,54,378,1161,36,18,1026,1917,9,81,171,0.292,0.414,0.517,0.931,AL,"['ARI', 'SF']","['AL', 'NL']","[2022, 2023, 2024]",3123,5688,0,100,Active,0
649286,Travis d'Arnaud,ATL,C,35,1917,6768,954,1710,414,9,306,1035,0,0,441,1629,0,18,153,0.27,0.353,0.528,0.881,NL,['ATL'],['NL'],"[2022, 2023, 2024]",2304,5211,0,100,Active,0
829179,Lane Thomas,WSH,OF,28,2925,10917,1521,2736,558,45,423,1332,351,90,765,2952,0,117,135,0.184,0.25,0.253,0.503,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",3636,8316,0,100,Active,0
240696,Curtis Mead,TB,3B,23,100,340,38,80,10,2,4,20,4,0,22,88,0,0,8,0.218,0.269,0.276,0.545,AL,['TB'],['AL'],"[2022, 2023, 2024]",110,268,0,100,Active,0
933588,Andy Pages,LAD,OF,23,23,87,14,25,5,0,4,13,1,1,4,25,0,3,3,0.287,0.33,0.483,0.813,AL,['LAD'],['AL'],"[2022, 2023, 2024]",32,65,0,100,Active,0
575585,Santiago Espinal,CIN,2B,29,2322,6885,783,1737,369,0,90,792,117,63,558,1071,45,72,45,0.186,0.245,0.244,0.489,NL,"['TOR', 'CIN']","['NL', 'AL']","[2022, 2023, 2024]",2340,5193,0,100,Active,0
888518,J.P. Crawford,SEA,SS,29,2808,10242,1476,2565,540,36,243,1044,45,18,1557,2007,45,63,144,0.198,0.296,0.302,0.598,AL,['SEA'],['AL'],"[2022, 2023, 2024]",4266,7821,0,100,Active,0
500912,Ryan Noda,OAK,1B,28,316,984,140,208,50,2,34,112,6,2,178,404,2,4,22,0.128,0.242,0.198,0.44,AL,['OAK'],['AL'],"[2022, 2023, 2024]",408,798,0,100,Active,0
390130,Edward Olivares,PIT,OF,28,1674,5400,729,1422,297,36,180,567,117,72,351,1053,0,27,90,0.224,0.29,0.388,0.678,NL,"['PIT', 'KC']","['NL', 'AL']","[2022, 2023, 2024]",1863,4068,0,100,Active,0
32900,Jarred Kelenic,ATL,OF,24,1701,5571,666,1260,306,27,180,657,162,72,567,1998,0,27,18,0.274,0.322,0.393,0.715,NL,"['SEA', 'ATL']","['NL', 'AL']","[2022, 2023, 2024]",1845,4329,0,100,Active,0
299454,Joey Ortiz,MIL,2B,25,98,234,26,56,10,4,6,30,2,2,28,56,0,4,0,0.25,0.354,0.452,0.806,NL,"['BAL', 'MIL']","['NL', 'AL']","[2022, 2023, 2024]",84,178,0,100,Active,0
672372,Keibert Ruiz,WSH,C,25,2421,9000,828,2223,414,0,243,963,63,18,576,1098,9,36,126,0.145,0.193,0.217,0.41,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",2925,6903,0,100,Active,0
313436,Cavan Biggio,TOR,2B,29,2151,5661,945,1233,306,9,144,630,72,18,801,1854,9,27,162,0.205,0.333,0.289,0.622,AL,['TOR'],['AL'],"[2022, 2023, 2024]",2196,4590,0,100,Active,0
809775,Max Kepler,MIN,OF,31,2421,8181,1251,2061,441,27,324,1134,45,27,918,1683,0,81,81,0.325,0.38,0.542,0.922,AL,['MIN'],['AL'],"[2022, 2023, 2024]",3060,6201,0,100,Active,0
208871,Jon Singleton,HOU,1B,32,576,1557,216,306,45,0,54,198,0,0,225,396,0,18,0,0.232,0.326,0.402,0.728,AL,"['HOU', 'MIL']","['NL', 'AL']","[2022, 2023, 2024]",531,1251,0,100,Active,0
354972,Jake McCarthy,ARI,OF,26,2088,6111,927,1638,243,81,99,630,468,72,531,1413,81,27,99,0.293,0.366,0.402,0.768,AL,['ARI'],['AL'],"[2022, 2023, 2024]",2268,4572,0,100,Active,0
862772,Patrick Bailey,SF,C,24,246,816,78,198,46,2,20,118,4,0,60,240,6,8,6,0.28,0.34,0.451,0.791,NL,['SF'],['NL'],"[2022, 2023, 2024]",264,624,0,100,Active,0
781113,Jose Miranda,MIN,3B,25,1719,6012,621,1548,324,0,180,792,18,9,360,1161,0,9,117,0.28,0.322,0.439,0.761,AL,['MIN'],['AL'],"[2022, 2023, 2024]",2025,4581,0,100,Active,0
689001,Jake Burger,MIA,3B,28,13696,47488,6400,11520,2496,128,2880,7744,64,64,3008,14336,64,448,960,0.183,0.225,0.317,0.542,NL,"['CWS', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",15488,36928,0,100,Active,0
871444,Gabriel Arias,CLE,SS,24,1476,3987,486,846,180,18,108,351,63,36,342,1404,9,9,27,0.235,0.262,0.346,0.608,AL,['CLE'],['AL'],"[2022, 2023, 2024]",1215,3168,0,100,Active,0
1009717,Jake Rogers,DET,C,29,266,824,122,180,28,0,46,108,2,2,68,294,2,4,10,0.21,0.281,0.321,0.602,AL,['DET'],['AL'],"[2022, 2023, 2024]",258,654,0,100,Active,0
970793,Estevan Florial,CLE,OF,26,576,1548,153,297,72,27,27,180,63,9,153,603,9,9,27,0.2,0.264,0.425,0.689,AL,"['NYY', 'CLE']",['AL'],"[2022, 2023, 2024]",477,1278,0,100,Active,0
717510,Jake Fraley,CIN,OF,28,1863,5688,810,1503,279,0,252,891,279,81,648,1278,0,27,81,0.313,0.382,0.4,0.782,NL,['CIN'],['NL'],"[2022, 2023, 2024]",2232,4266,0,100,Active,0
90305,Adam Frazier,KC,2B,32,2952,9297,1152,2187,405,54,153,990,207,90,801,1404,72,72,108,0.188,0.309,0.25,0.559,AL,"['BAL', 'SEA', 'KC']",['AL'],"[2022, 2023, 2024]",3096,7218,0,100,Active,0
850134,Enrique Hernandez,LAD,SS,32,16832,57984,7040,13248,3072,0,1152,7168,256,192,4800,11776,0,704,384,0.213,0.273,0.263,0.536,AL,"['BOS', 'LAD']",['AL'],"[2022, 2023, 2024]",18432,45120,0,100,Active,0
465027,Carlos Correa,MIN,SS,29,2646,10044,1305,2628,531,27,378,1251,0,9,1206,2421,0,72,63,0.275,0.379,0.425,0.804,AL,['MIN'],['AL'],"[2022, 2023, 2024]",3897,7479,0,100,Active,0
861033,Ivan Herrera,STL,C,23,459,1215,135,306,27,0,27,144,0,0,108,333,9,27,36,0.263,0.315,0.388,0.703,NL,['STL'],['NL'],"[2022, 2023, 2024]",450,945,0,100,Active,0
308960,Masataka Yoshida,BOS,OF,30,328,1234,166,354,72,6,34,166,16,0,80,184,0,4,20,0.275,0.348,0.388,0.736,AL,['BOS'],['AL'],"[2022, 2023, 2024]",454,900,0,100,Active,0
956309,Blaze Alexander,ARI,SS,24,29,80,13,21,5,0,3,13,1,1,11,22,0,0,0,0.263,0.352,0.438,0.79,AL,['ARI'],['AL'],"[2022, 2023, 2024]",32,59,0,100,Active,0
450802,Oliver Dunn,MIL,2B,26,32,80,9,18,2,2,1,6,2,0,5,33,0,0,1,0.225,0.279,0.338,0.617,NL,['MIL'],['NL'],"[2022, 2023, 2024]",24,63,0,100,Active,0
1009048,Miguel Amaya,CHC,C,25,160,420,48,86,12,2,12,58,0,0,36,118,4,6,26,0.19,0.258,0.278,0.536,NL,['CHC'],['NL'],"[2022, 2023, 2024]",148,360,0,100,Active,0
332342,Nick Martini,CIN,OF,33,116,302,46,66,8,4,18,62,0,2,14,74,0,6,6,0.177,0.2,0.329,0.529,NL,['CIN'],['NL'],"[2022, 2023, 2024]",86,242,0,100,Active,0
163393,Emmanuel Rivera,MIA,3B,27,13952,42624,5312,10240,1984,192,1024,4736,192,128,3328,10240,0,384,448,0.203,0.281,0.228,0.509,NL,"['ARI', 'MIA', 'KC']","['NL', 'AL']","[2022, 2023, 2024]",14016,32832,0,100,Active,0
138309,Jake Bauers,MIL,1B,28,222,640,78,134,40,2,30,94,14,6,70,256,0,6,4,0.231,0.318,0.436,0.754,NL,"['NYY', 'MIL']","['NL', 'AL']","[2022, 2023, 2024]",208,510,0,100,Active,0
758039,J.D. Davis,OAK,3B,31,17984,56064,7424,13696,2752,128,2048,6784,128,64,6080,18944,0,512,832,0.205,0.253,0.333,0.586,AL,"['NYM', 'OAK', 'SF']","['AL', 'NL']","[2022, 2023, 2024]",20608,43200,0,100,Active,0
531578,Triston Casas,BOS,1B,24,1629,5247,801,1323,225,18,315,783,9,9,909,1575,0,18,9,0.244,0.344,0.513,0.857,AL,['BOS'],['AL'],"[2022, 2023, 2024]",2241,3933,0,100,Active,0
612607,Tyrone Taylor,NYM,OF,30,2070,6129,846,1458,378,36,261,891,135,18,297,1575,9,45,90,0.273,0.296,0.403,0.699,NL,"['NYM', 'MIL']",['NL'],"[2022, 2023, 2024]",1845,4761,0,100,Active,0
406201,Christian Vazquez,MIN,C,33,15680,51328,5120,12544,2304,0,1024,5760,256,256,3136,11200,192,384,256,0.182,0.198,0.221,0.419,AL,"['HOU', 'BOS', 'MIN']",['AL'],"[2022, 2023, 2024]",15936,39040,0,100,Active,0
232249,Manuel Margot,MIN,OF,29,1998,6507,747,1683,369,27,81,846,162,54,441,1278,0,45,54,0.171,0.238,0.237,0.475,AL,"['TB', 'MIN']",['AL'],"[2022, 2023, 2024]",2178,4878,0,100,Active,0
631822,Nathaniel Lowe,TEX,1B,28,3051,11628,1575,3285,621,54,405,1521,36,18,1413,2952,0,27,81,0.303,0.424,0.408,0.832,AL,['TEX'],['AL'],"[2022, 2023, 2024]",4779,8424,0,100,Active,0
1009618,Alejandro Kirk,TOR,C,25,2574,8262,864,2178,342,0,207,1044,0,0,1035,1035,0,72,90,0.197,0.284,0.276,0.56,AL,['TOR'],['AL'],"[2022, 2023, 2024]",3303,6174,0,100,Active,0
391600,Jake Meyers,HOU,OF,27,1773,4806,558,1116,225,45,126,540,72,36,342,1440,9,18,72,0.267,0.321,0.48,0.801,AL,['HOU'],['AL'],"[2022, 2023, 2024]",1530,3762,0,100,Active,0
107986,Luke Raley,SEA,OF,29,1530,4437,639,1071,243,36,189,531,135,27,342,1575,9,27,207,0.24,0.288,0.333,0.621,AL,"['TB', 'SEA']",['AL'],"[2022, 2023, 2024]",1620,3573,0,100,Active,0
462336,Anthony Rendon,LAA,3B,33,981,3501,423,837,171,0,63,441,63,9,486,693,0,63,81,0.267,0.325,0.307,0.632,AL,['LAA'],['AL'],"[2022, 2023, 2024]",1404,2745,0,100,Active,0
418819,Jose Trevino,NYY,C,31,1764,5103,603,1242,144,9,171,648,18,9,252,837,9,18,45,0.293,0.341,0.453,0.794,AL,['NYY'],['AL'],"[2022, 2023, 2024]",1539,3906,0,100,Active,0
937948,Kevin Newman,ARI,SS,30,1602,5283,630,1368,342,27,63,540,144,27,324,846,36,54,54,0.216,0.247,0.378,0.625,AL,"['PIT', 'CIN', 'ARI']","['AL', 'NL']","[2022, 2023, 2024]",1746,3969,0,100,Active,0
889533,Vidal Brujan,MIA,2B,26,1089,2673,324,504,99,18,36,252,90,90,207,612,9,18,45,0.257,0.329,0.405,0.734,NL,"['TB', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",756,2214,0,100,Active,0
483221,Joey Gallo,WSH,OF,30,16640,45184,6080,7360,1408,192,2752,5888,320,64,7616,22272,0,64,448,0.122,0.286,0.311,0.597,AL,"['WSH', 'NYY', 'LAD', 'MIN']",['AL'],"[2022, 2023, 2024]",15424,38272,0,100,Active,0
86533,Austin Martin,MIN,OF,25,28,74,18,16,6,0,1,6,3,0,7,16,0,0,0,0.216,0.284,0.338,0.622,AL,['MIN'],['AL'],"[2022, 2023, 2024]",23,58,0,100,Active,0
35263,Nick Fortes,MIA,C,27,1890,5265,702,1071,162,9,144,495,81,54,333,1026,36,18,117,0.122,0.156,0.189,0.345,NL,['MIA'],['NL'],"[2022, 2023, 2024]",1521,4311,0,100,Active,0
723505,Korey Lee,CWS,C,25,567,1476,117,270,54,0,45,144,9,9,90,396,0,0,0,0.284,0.321,0.486,0.807,AL,"['CWS', 'HOU']",['AL'],"[2022, 2023, 2024]",360,1206,0,100,Active,0
634064,Parker Meadows,DET,OF,24,138,396,56,72,10,6,10,32,22,4,56,138,0,2,6,0.096,0.224,0.219,0.443,AL,['DET'],['AL'],"[2022, 2023, 2024]",134,330,0,100,Active,0
630620,Stuart Fairchild,CIN,OF,28,108125,243125,35625,55000,13125,1875,7500,26250,9375,3750,25000,76250,2500,1250,7500,0.192,0.272,0.288,0.56,NL,"['CIN', 'SF', 'SEA']","['AL', 'NL']","[2022, 2023, 2024]",87500,195625,0,100,Active,0
180902,Nick Senzel,WSH,OF,28,2106,6714,927,1557,225,0,207,702,126,72,594,1584,18,27,63,0.222,0.325,0.458,0.783,AL,"['CIN', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",2214,5220,0,100,Active,0
736182,Whit Merrifield,PHI,2B,35,19584,71872,9344,18560,3712,64,1536,8256,2944,960,5120,12480,64,896,192,0.208,0.269,0.333,0.602,NL,"['TOR', 'PHI', 'KC']","['NL', 'AL']","[2022, 2023, 2024]",23872,53504,0,100,Active,0
488387,Chas McCormick,HOU,OF,29,2295,7506,1008,1935,288,36,324,1098,225,81,855,2214,9,36,117,0.236,0.325,0.278,0.603,AL,['HOU'],['AL'],"[2022, 2023, 2024]",2907,5688,0,100,Active,0
129765,Ezequiel Duran,TEX,SS,24,1863,6165,783,1647,306,27,171,675,117,45,378,1737,9,18,63,0.31,0.372,0.338,0.71,AL,['TEX'],['AL'],"[2022, 2023, 2024]",2088,4581,0,100,Active,0
312024,Wenceel Perez,DET,2B,24,23,71,11,20,2,2,3,8,3,1,9,20,0,0,0,0.282,0.363,0.493,0.856,AL,['DET'],['AL'],"[2022, 2023, 2024]",29,51,0,100,Active,0
1781,Jose Abreu,HOU,1B,37,2880,10908,1377,2862,576,9,297,1512,0,9,963,2322,0,99,180,0.099,0.156,0.113,0.269,AL,"['CWS', 'HOU']",['AL'],"[2022, 2023, 2024]",4005,8226,0,100,Active,0
822349,Nick Allen,OAK,SS,25,2106,6048,576,1269,171,18,81,378,72,27,369,1215,126,27,18,0.171,0.227,0.243,0.47,AL,['OAK'],['AL'],"[2022, 2023, 2024]",1656,4797,0,100,Active,0
396131,Ernie Clement,TOR,SS,28,8384,18112,2304,4288,512,128,192,1472,192,64,896,2368,256,192,192,0.257,0.284,0.414,0.698,AL,"['OAK', 'TOR', 'CLE']",['AL'],"[2022, 2023, 2024]",5376,14016,0,100,Active,0
78090,Michael Massey,KC,2B,26,1809,6030,603,1413,270,18,198,774,81,18,306,1395,45,72,108,0.246,0.25,0.42,0.67,AL,['KC'],['AL'],"[2022, 2023, 2024]",1827,4725,0,100,Active,0
161256,Seiya Suzuki,CHC,OF,29,2394,8829,1278,2439,513,72,333,1206,144,117,972,2358,0,108,63,0.29,0.354,0.478,0.832,NL,['CHC'],['NL'],"[2022, 2023, 2024]",3474,6453,0,100,Active,0
405459,Tyler Wade,SD,3B,29,1134,2394,378,558,72,9,9,144,153,54,198,558,54,0,18,0.25,0.338,0.279,0.617,NL,"['LAA', 'OAK', 'SD']","['NL', 'AL']","[2022, 2023, 2024]",774,1854,0,100,Active,0
1012255,Kyle Farmer,MIN,SS,33,2682,8370,1026,2070,396,27,225,1170,72,72,585,1818,18,72,234,0.147,0.266,0.221,0.487,AL,"['CIN', 'MIN']","['AL', 'NL']","[2022, 2023, 2024]",2889,6534,0,100,Active,0
202425,DJ Stewart,NYM,OF,30,819,2079,252,477,108,0,135,378,18,9,306,675,9,18,81,0.206,0.389,0.426,0.815,NL,"['BAL', 'NYM']","['NL', 'AL']","[2022, 2023, 2024]",864,1683,0,100,Active,0
693357,David Fry,CLE,C,28,170,338,52,90,22,0,14,54,6,0,44,102,0,4,14,0.309,0.437,0.515,0.952,AL,['CLE'],['AL'],"[2022, 2023, 2024]",148,262,0,100,Active,0
289856,Henry Davis,PIT,OF,24,170,586,68,118,26,0,14,56,6,10,72,196,0,6,10,0.162,0.28,0.206,0.486,NL,['PIT'],['NL'],"[2022, 2023, 2024]",200,478,0,100,Active,0
671769,Gary Sanchez,MIL,C,31,14592,46464,5376,9792,2304,0,2560,7616,128,0,4224,14080,0,448,896,0.224,0.307,0.493,0.8,NL,"['NYM', 'SD', 'MIL', 'MIN']","['NL', 'AL']","[2022, 2023, 2024]",14912,37568,0,100,Active,0
484025,Kevin Kiermaier,TOR,OF,34,1962,5787,828,1440,279,54,144,585,198,18,432,1503,18,36,45,0.224,0.278,0.299,0.577,AL,"['TB', 'TOR']",['AL'],"[2022, 2023, 2024]",1917,4392,0,100,Active,0
269417,Ramon Laureano,CLE,OF,29,14528,49536,6528,10496,2496,256,1472,4672,1664,512,4160,15936,0,128,1664,0.149,0.275,0.239,0.514,AL,"['OAK', 'CLE']",['AL'],"[2022, 2023, 2024]",16320,40704,0,100,Active,0
296964,Reese McGuire,BOS,C,29,12032,32128,3072,8640,1728,128,384,3136,384,64,1984,8256,576,256,320,0.273,0.36,0.379,0.739,AL,"['CWS', 'BOS']",['AL'],"[2022, 2023, 2024]",10944,23808,0,100,Active,0
240848,Martin Maldonado,CWS,C,37,2286,6948,675,1260,225,0,279,765,0,0,513,2529,153,18,90,0.106,0.169,0.167,0.336,AL,"['CWS', 'HOU']",['AL'],"[2022, 2023, 2024]",1863,5778,0,100,Active,0
128922,Darell Hernaiz,OAK,SS,22,29,66,7,12,0,0,0,6,1,0,6,16,1,2,0,0.182,0.243,0.182,0.425,AL,['OAK'],['AL'],"[2022, 2023, 2024]",18,54,0,100,Active,0
882750,Ben Rortvedt,TB,C,26,120,268,38,58,8,0,4,24,2,0,50,78,0,0,0,0.318,0.438,0.364,0.802,AL,"['TB', 'NYY']",['AL'],"[2022, 2023, 2024]",108,210,0,100,Active,0
998899,Austin Wells,NYY,C,24,86,270,34,58,22,0,10,32,2,0,32,48,0,6,0,0.2,0.325,0.323,0.648,AL,['NYY'],['AL'],"[2022, 2023, 2024]",90,212,0,100,Active,0
559981,Jorge Mateo,BAL,SS,28,2619,7884,1197,1746,405,81,198,801,648,126,477,2232,81,54,63,0.25,0.3,0.438,0.738,AL,['BAL'],['AL'],"[2022, 2023, 2024]",2286,6201,0,100,Active,0
411819,Trevor Larnach,MIN,OF,27,1152,3663,540,873,198,27,144,630,9,9,450,1296,0,45,0,0.328,0.371,0.5,0.871,AL,['MIN'],['AL'],"[2022, 2023, 2024]",1323,2790,0,100,Active,0
245032,Ildemaro Vargas,WSH,3B,32,10944,34112,3712,8960,2176,192,512,3840,384,320,2240,3200,320,128,256,0.306,0.386,0.435,0.821,AL,"['WAS', 'CHC', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",11456,25408,0,100,Active,0
997767,Freddy Fermin,KC,C,28,846,2574,306,684,108,9,90,324,0,9,162,558,9,27,9,0.242,0.299,0.323,0.622,AL,['KC'],['AL'],"[2022, 2023, 2024]",855,1899,0,100,Active,0
673390,Miguel Sano,LAA,1B,31,82,242,18,42,6,0,4,16,2,0,34,104,0,4,4,0.262,0.352,0.361,0.713,AL,"['LAA', 'MIN']",['AL'],"[2022, 2023, 2024]",80,204,0,100,Active,0
455767,Miguel Rojas,LAD,SS,35,2619,8253,819,1953,351,27,117,657,171,54,522,1026,27,72,99,0.246,0.313,0.41,0.723,AL,"['LAD', 'MIA']","['AL', 'NL']","[2022, 2023, 2024]",2574,6399,0,100,Active,0
114482,James McCann,BAL,C,33,1341,3978,459,837,216,0,90,459,54,9,180,1044,27,36,81,0.213,0.213,0.328,0.541,AL,"['NYM', 'BAL']","['AL', 'NL']","[2022, 2023, 2024]",1098,3222,0,100,Active,0
299203,Pablo Reyes,BOS,SS,30,819,2178,288,567,99,0,18,225,72,36,162,378,18,18,9,0.183,0.234,0.217,0.451,AL,"['BOS', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",738,1620,0,100,Active,0
925280,Yan Gomes,CHC,C,36,2007,6471,648,1611,297,18,180,882,27,0,270,1368,9,99,108,0.2,0.213,0.317,0.53,NL,['CHC'],['NL'],"[2022, 2023, 2024]",1989,4968,0,100,Active,0
97605,Riley Adams,WSH,C,27,990,3105,252,702,189,18,99,333,9,9,261,999,9,27,36,0.233,0.304,0.4,0.704,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",999,2439,0,100,Active,0
